,Date,Close,Volume,Adj Close,^DJI_Close,^IXIC_Close,^GSPC_Close,^RLG_Close,^NYA_Close,^VIX_Close,DX-Y.NYB_Close,EURUSD=X_Close,GBPUSD=X_Close,GC=F_Close,SI=F_Close,CL=F_Close,WM1NS,WM2NS,ICSA,CCSA,JTSJOL,PAYEMS,RSXFS,TCU,UMCSENT,BUSINV,INDPRO,GACDFSA066MSFRBPHI,GACDISA066MSFRBNY,BACTSAMFRBDAL,IR,IQ,PPIACO,CPIAUCSL,CPILFESL,MICH,CSCICP03USM665S,Grow,News_Score
762,2018-01-18,44.81499862670898,124773600,42.54960632324219,26017.810546875,7296.0498046875,2798.030029296875,1427.8399658203125,13315.91015625,12.220000267028809,90.5,1.218397855758667,1.382800817489624,1326.0,16.89299964904785,63.95000076293945,3568.6,13920.3,224000.0,1957000.0,6621.0,147670.0,431785.0,77.9966,95.7,1926003.0,101.345,22.0,19.4,34.9,126.5,125.6,197.9,248.859,255.204,2.7,101.373631711106,True,0.3420364590518498
763,2018-01-19,44.6150016784668,129700400,42.359710693359375,26071.720703125,7336.3798828125,2810.300048828125,1435.4100341796875,13384.4599609375,11.270000457763672,90.56999969482422,1.2236607074737549,1.3894678354263306,1331.9000244140625,16.975000381469727,63.369998931884766,3568.6,13920.3,224000.0,1957000.0,6621.0,147670.0,431785.0,77.9966,95.7,1926003.0,101.345,22.0,19.4,34.9,126.5,125.6,197.9,248.859,255.204,2.7,101.373631711106,False,0.2864272235192736
764,2018-01-22,44.25,108434400,42.01316452026367,26214.599609375,7408.02978515625,2832.969970703125,1446.489990234375,13470.3701171875,11.029999732971191,90.4000015258789,1.2255502939224243,1.3891589641571045,1330.9000244140625,16.930999755859375,63.4900016784668,3630.1,13823.5,227000.0,1975000.0,6621.0,147670.0,431785.0,77.9966,95.7,1926003.0,101.345,22.0,19.4,34.9,126.5,125.6,197.9,248.859,255.204,2.7,101.373631711106,False,0.4256948737044382
765,2018-01-23,44.2599983215332,130756400,42.02265548706055,26210.810546875,7460.2900390625,2839.1298828125,1453.050048828125,13474.1103515625,11.100000381469728,90.12000274658205,1.2256253957748413,1.3984841108322144,1335.699951171875,16.854999542236328,64.47000122070312,3630.1,13823.5,227000.0,1975000.0,6621.0,147670.0,431785.0,77.9966,95.7,1926003.0,101.345,22.0,19.4,34.9,126.5,125.6,197.9,248.859,255.204,2.7,101.373631711106,True,0.3714325945189268
766,2018-01-24,43.55500030517578,204420400,41.353302001953125,26252.119140625,7415.06005859375,2837.5400390625,1448.9200439453125,13507.66015625,11.470000267028809,89.20999908447266,1.2310267686843872,1.401738166809082,1355.9000244140625,17.424999237060547,65.61000061035156,3630.1,13823.5,227000.0,1975000.0,6621.0,147670.0,431785.0,77.9966,95.7,1926003.0,101.345,22.0,19.4,34.9,126.5,125.6,197.9,248.859,255.204,2.7,101.373631711106,False,0.3576100038171683
767,2018-01-25,42.77750015258789,166116000,40.61510467529297,26392.7890625,7411.16015625,2839.25,1450.31005859375,13512.66015625,11.579999923706056,89.38999938964844,1.239111304283142,1.4220906496047974,1362.4000244140625,17.551000595092773,65.51000213623047,3630.1,13823.5,227000.0,1975000.0,6621.0,147670.0,431785.0,77.9966,95.7,1926003.0,101.345,22.0,19.4,34.9,126.5,125.6,197.9,248.859,255.204,2.7,101.373631711106,False,0.7305764946114053
768,2018-01-26,42.87749862670898,156572000,40.71004486083984,26616.7109375,7505.77001953125,2872.8701171875,1468.5,13637.01953125,11.079999923706056,89.06999969482422,1.239234209060669,1.4150274991989136,1351.5999755859375,17.381999969482422,66.13999938964844,3630.1,13823.5,227000.0,1975000.0,6621.0,147670.0,431785.0,77.9966,95.7,1926003.0,101.345,22.0,19.4,34.9,126.5,125.6,197.9,248.859,255.204,2.7,101.373631711106,True,0.4691047899028265
769,2018-01-30,41.74250030517578,184192800,39.63241958618164,26076.890625,7402.47998046875,2822.429931640625,1444.3199462890625,13375.509765625,14.789999961853027,89.19000244140625,1.2381141185760498,1.4076577425003052,1335.4000244140625,17.01300048828125,64.5,3754.9,13745.1,223000.0,1943000.0,6621.0,147670.0,431785.0,77.9966,95.7,1926003.0,101.345,22.0,19.4,34.9,126.5,125.6,197.9,248.859,255.204,2.7,101.373631711106,False,0.1038143967065292
770,2018-01-31,41.85749816894531,129915600,39.74160385131836,26149.390625,7411.47998046875,2823.81005859375,1447.3199462890625,13367.9599609375,13.539999961853027,89.12999725341797,1.2409565448760986,1.4155884981155396,1339.0,17.20400047302246,64.7300033569336,3754.9,13745.1,223000.0,1943000.0,6621.0,147670.0,431785.0,77.9966,95.7,1926003.0,101.345,22.0,19.4,34.9,126.5,125.6,197.9,248.859,255.204,2.7,101.373631711106,True,0.4753028884280599
771,2018-02-01,41.94499969482422,188923200,39.824684143066406,26186.7109375,7385.85986328125,2821.97998046875,1442.530029296875,13381.9697265625,13.470000267028809,88.66999816894531,1.241865873336792,1.420051097869873,1344.300048828125,17.118000030517578,65.80000305175781,3754.9,13745.1,223000.0,1943000.0,6552.0,148058.0,434631.0,78.3304,99.7,1936965.0,101.7068,28.6,17.5,36.9,126.8,125.8,199.3,249.529,255.711,2.7,101.53780384221,True,0.5525082723255975
772,2018-02-02,40.125,346375200,38.0966796875,25520.9609375,7240.9501953125,2762.1298828125,1413.3699951171875,13085.349609375,17.309999465942383,89.19999694824219,1.2510008811950684,1.4266760349273682,1333.699951171875,16.676000595092773,65.44999694824219,3754.9,13745.1,223000.0,1943000.0,6552.0,148058.0,434631.0,78.3304,99.7,1936965.0,101.7068,28.6,17.5,36.9,126.8,125.8,199.3,249.529,255.711,2.7,101.53780384221,False,0.3477626527756749
773,2018-02-05,39.122501373291016,290954000,37.14485931396485,24345.75,6967.52978515625,2648.93994140625,1358.8199462890625,12572.9296875,37.31999969482422,89.55000305175781,1.244694471359253,1.411133885383606,1333.0,16.638999938964844,64.1500015258789,3602.5,13839.2,213000.0,1954000.0,6552.0,148058.0,434631.0,78.3304,99.7,1936965.0,101.7068,28.6,17.5,36.9,126.8,125.8,199.3,249.529,255.711,2.7,101.53780384221,False,0.5505423208643947
774,2018-02-06,40.75749969482422,272975200,38.69721221923828,24912.76953125,7115.8798828125,2695.139892578125,1386.9000244140625,12745.4501953125,29.979999542236328,89.58999633789062,1.2367818355560305,1.3943694829940796,1326.0999755859375,16.54800033569336,63.38999938964844,3602.5,13839.2,213000.0,1954000.0,6552.0,148058.0,434631.0,78.3304,99.7,1936965.0,101.7068,28.6,17.5,36.9,126.8,125.8,199.3,249.529,255.711,2.7,101.53780384221,True,0.7719796241751729
775,2018-02-07,39.8849983215332,206434400,37.86881256103516,24893.349609375,7051.97998046875,2681.659912109375,1377.449951171875,12687.1796875,27.729999542236328,90.26000213623048,1.238129496574402,1.395868182182312,1311.5999755859375,16.20599937438965,61.790000915527344,3602.5,13839.2,213000.0,1954000.0,6552.0,148058.0,434631.0,78.3304,99.7,1936965.0,101.7068,28.6,17.5,36.9,126.8,125.8,199.3,249.529,255.711,2.7,101.53780384221,False,0.6519272339431148
776,2018-02-08,38.78749847412109,217562000,36.8267936706543,23860.4609375,6777.16015625,2581.0,1322.4200439453125,12270.650390625,33.459999084472656,90.2300033569336,1.2268133163452148,1.3879250288009644,1316.9000244140625,16.31399917602539,61.150001525878906,3602.5,13839.2,213000.0,1954000.0,6552.0,148058.0,434631.0,78.3304,99.7,1936965.0,101.7068,28.6,17.5,36.9,126.8,125.8,199.3,249.529,255.711,2.7,101.53780384221,False,0.1440740357808121
777,2018-02-09,39.102500915527344,282690400,37.27724075317383,24190.900390625,6874.490234375,2619.550048828125,1344.0799560546875,12405.8203125,29.059999465942383,90.44000244140624,1.2260762453079224,1.3934950828552246,1313.0999755859375,16.115999221801758,59.20000076293945,3602.5,13839.2,213000.0,1954000.0,6552.0,148058.0,434631.0,78.3304,99.7,1936965.0,101.7068,28.6,17.5,36.9,126.8,125.8,199.3,249.529,255.711,2.7,101.53780384221,True,0.5
778,2018-02-12,40.6775016784668,243278000,38.77871322631836,24601.26953125,6981.9599609375,2656.0,1364.3699951171875,12560.1201171875,25.61000061035156,90.20999908447266,1.2252799272537231,1.3827433586120603,1324.199951171875,16.54800033569336,59.290000915527344,3455.6,13835.0,213000.0,1909000.0,6552.0,148058.0,434631.0,78.3304,99.7,1936965.0,101.7068,28.6,17.5,36.9,126.8,125.8,199.3,249.529,255.711,2.7,101.53780384221,True,0.5205940286422188
779,2018-02-13,41.084999084472656,130196800,39.16719818115234,24640.44921875,7013.509765625,2662.93994140625,1369.0899658203125,12574.3701171875,24.96999931335449,89.69999694824219,1.2303755283355713,1.3852334022521973,1328.0999755859375,16.506999969482422,59.18999862670898,3455.6,13835.0,213000.0,1909000.0,6552.0,148058.0,434631.0,78.3304,99.7,1936965.0,101.7068,28.6,17.5,36.9,126.8,125.8,199.3,249.529,255.711,2.7,101.53780384221,True,0.228968969094208
780,2018-02-14,41.84249877929688,162579600,39.88933944702149,24893.490234375,7143.6201171875,2698.6298828125,1389.1800537109375,12746.7197265625,19.26000022888184,89.12000274658203,1.235376238822937,1.3886960744857788,1355.5,16.857999801635742,60.59999847412109,3455.6,13835.0,213000.0,1909000.0,6552.0,148058.0,434631.0,78.3304,99.7,1936965.0,101.7068,28.6,17.5,36.9,126.8,125.8,199.3,249.529,255.711,2.7,101.53780384221,True,0.7584638507922078
781,2018-02-15,43.247501373291016,204588800,41.228759765625,25200.369140625,7256.43017578125,2731.199951171875,1408.8800048828125,12856.8701171875,19.1299991607666,88.58999633789062,1.2467273473739624,1.401581048965454,1352.0999755859375,16.777000427246094,61.34000015258789,3455.6,13835.0,213000.0,1909000.0,6552.0,148058.0,434631.0,78.3304,99.7,1936965.0,101.7068,28.6,17.5,36.9,126.8,125.8,199.3,249.529,255.711,2.7,101.53780384221,True,0.6482003663468399
782,2018-02-16,43.10749816894531,160704400,41.09529113769531,25219.380859375,7239.47021484375,2732.219970703125,1407.3699951171875,12874.3603515625,19.459999084472656,89.0999984741211,1.2503595352172852,1.4104173183441162,1353.199951171875,16.69499969482422,61.68000030517578,3455.6,13835.0,213000.0,1909000.0,6552.0,148058.0,434631.0,78.3304,99.7,1936965.0,101.7068,28.6,17.5,36.9,126.8,125.8,199.3,249.529,255.711,2.7,101.53780384221,False,0.7343439481082046
783,2018-02-20,42.962501525878906,135722000,40.9570541381836,24964.75,7234.31005859375,2716.260009765625,1403.4300537109375,12763.33984375,20.600000381469727,89.72000122070312,1.2398641109466553,1.3992668390274048,1328.800048828125,16.424999237060547,61.900001525878906,3538.6,13841.9,206000.0,1921000.0,6552.0,148058.0,434631.0,78.3304,99.7,1936965.0,101.7068,28.6,17.5,36.9,126.8,125.8,199.3,249.529,255.711,2.7,101.53780384221,False,0.5
784,2018-02-21,42.76750183105469,149886400,40.77116012573242,24797.779296875,7218.22998046875,2701.330078125,1397.8499755859375,12695.5302734375,20.020000457763672,90.08000183105467,1.233532428741455,1.4001091718673706,1330.0,16.604000091552734,61.68000030517578,3538.6,13841.9,206000.0,1921000.0,6552.0,148058.0,434631.0,78.3304,99.7,1936965.0,101.7068,28.6,17.5,36.9,126.8,125.8,199.3,249.529,255.711,2.7,101.53780384221,False,0.5615590336106842
785,2018-02-22,43.125,123967600,41.11197662353516,24962.48046875,7210.08984375,2703.9599609375,1400.4599609375,12711.75,18.71999931335449,89.75,1.2281843423843384,1.3910139799118042,1330.5999755859375,16.57900047302246,62.77000045776367,3538.6,13841.9,206000.0,1921000.0,6552.0,148058.0,434631.0,78.3304,99.7,1936965.0,101.7068,28.6,17.5,36.9,126.8,125.8,199.3,249.529,255.711,2.7,101.53780384221,True,0.3832023698125442
786,2018-02-23,43.875,135249600,41.826961517333984,25309.990234375,7337.39013671875,2747.300048828125,1422.780029296875,12884.1103515625,16.489999771118164,89.87999725341797,1.2326656579971311,1.3953033685684204,1328.199951171875,16.47599983215332,63.54999923706055,3538.6,13841.9,206000.0,1921000.0,6552.0,148058.0,434631.0,78.3304,99.7,1936965.0,101.7068,28.6,17.5,36.9,126.8,125.8,199.3,249.529,255.711,2.7,101.53780384221,True,0.5
787,2018-02-26,44.74250030517578,152648800,42.65396499633789,25709.26953125,7421.4599609375,2779.60009765625,1438.5799560546875,12999.6201171875,15.800000190734863,89.81999969482422,1.228712558746338,1.3968042135238647,1330.699951171875,16.54199981689453,63.90999984741211,3676.0,13841.0,202000.0,1892000.0,6552.0,148058.0,434631.0,78.3304,99.7,1936965.0,101.7068,28.6,17.5,36.9,126.8,125.8,199.3,249.529,255.711,2.7,101.53780384221,True,0.5228590637379976
788,2018-02-27,44.59749984741211,155712400,42.515743255615234,25410.029296875,7330.35009765625,2744.280029296875,1419.800048828125,12819.2197265625,18.59000015258789,90.36000061035156,1.2315573692321775,1.3966480493545532,1315.5,16.34600067138672,63.0099983215332,3676.0,13841.0,202000.0,1892000.0,6552.0,148058.0,434631.0,78.3304,99.7,1936965.0,101.7068,28.6,17.5,36.9,126.8,125.8,199.3,249.529,255.711,2.7,101.53780384221,False,0.5396335597619935
789,2018-02-28,44.52999877929688,151128400,42.45139694213867,25029.19921875,7273.009765625,2713.830078125,1407.1400146484375,12652.5498046875,19.850000381469727,90.61000061035156,1.2230321168899536,1.390607833862305,1315.5,16.323999404907227,61.63999938964844,3676.0,13841.0,202000.0,1892000.0,6552.0,148058.0,434631.0,78.3304,99.7,1936965.0,101.7068,28.6,17.5,36.9,126.8,125.8,199.3,249.529,255.711,2.7,101.53780384221,False,0.5255496504281139
790,2018-03-01,43.75,195208000,41.70779800415039,24608.98046875,7180.56005859375,2677.669921875,1387.8800048828125,12518.73046875,22.46999931335449,90.31999969482422,1.2191256284713743,1.375421166419983,1302.9000244140625,16.200000762939453,60.9900016784668,3676.0,13841.0,202000.0,1892000.0,6818.0,148281.0,433239.0,78.815,101.4,1936760.0,102.2785,21.1,23.5,22.0,126.5,126.3,199.3,249.577,256.271,2.8,101.639784415369,False,0.9777423277720928
791,2018-03-02,44.0525016784668,153816000,41.99618148803711,24538.060546875,7257.8701171875,2691.25,1396.18994140625,12557.990234375,19.59000015258789,89.94000244140625,1.2270842790603638,1.377543330192566,1321.0999755859375,16.392000198364258,61.25,3676.0,13841.0,202000.0,1892000.0,6818.0,148281.0,433239.0,78.815,101.4,1936760.0,102.2785,21.1,23.5,22.0,126.5,126.3,199.3,249.577,256.271,2.8,101.639784415369,True,0.0245293354972018
792,2018-03-05,44.20500183105469,113605600,42.141563415527344,24874.759765625,7330.7099609375,2720.93994140625,1410.8299560546875,12680.73046875,18.729999542236328,90.08000183105467,1.2315422296524048,1.3795006275177002,1318.0999755859375,16.33799934387207,62.56999969482422,3653.0,13993.0,212000.0,1883000.0,6818.0,148281.0,433239.0,78.815,101.4,1936760.0,102.2785,21.1,23.5,22.0,126.5,126.3,199.3,249.577,256.271,2.8,101.639784415369,True,0.5005506089546817
793,2018-03-06,44.16749954223633,95154000,42.10581588745117,24884.119140625,7372.009765625,2728.1201171875,1416.3699951171875,12720.76953125,18.36000061035156,89.62000274658203,1.2336541414260864,1.3852334022521973,1333.5999755859375,16.71500015258789,62.59999847412109,3653.0,13993.0,212000.0,1883000.0,6818.0,148281.0,433239.0,78.815,101.4,1936760.0,102.2785,21.1,23.5,22.0,126.5,126.3,199.3,249.577,256.271,2.8,101.639784415369,False,0.9541955712816256
794,2018-03-07,43.75749969482422,126814000,41.71494674682617,24801.359375,7396.64990234375,2726.800048828125,1418.52001953125,12707.009765625,17.760000228881836,89.63999938964844,1.2416653633117676,1.390008568763733,1326.0,16.42799949645996,61.150001525878906,3653.0,13993.0,212000.0,1883000.0,6818.0,148281.0,433239.0,78.815,101.4,1936760.0,102.2785,21.1,23.5,22.0,126.5,126.3,199.3,249.577,256.271,2.8,101.639784415369,False,0.549024951769426
795,2018-03-08,44.23500061035156,95096400,42.17015075683594,24895.2109375,7427.9501953125,2738.969970703125,1425.8199462890625,12745.009765625,16.540000915527344,90.12000274658205,1.2414649724960327,1.390627145767212,1319.9000244140625,16.43600082397461,60.119998931884766,3653.0,13993.0,212000.0,1883000.0,6818.0,148281.0,433239.0,78.815,101.4,1936760.0,102.2785,21.1,23.5,22.0,126.5,126.3,199.3,249.577,256.271,2.8,101.639784415369,True,0.5742728106826709
796,2018-03-09,44.994998931884766,128740800,42.89468765258789,25335.740234375,7560.81005859375,2786.570068359375,1450.5699462890625,12918.8203125,14.640000343322754,90.08999633789062,1.2306632995605469,1.3805670738220217,1322.4000244140625,16.54599952697754,62.040000915527344,3653.0,13993.0,212000.0,1883000.0,6818.0,148281.0,433239.0,78.815,101.4,1936760.0,102.2785,21.1,23.5,22.0,126.5,126.3,199.3,249.577,256.271,2.8,101.639784415369,True,0.5
797,2018-03-12,45.43000030517578,128828400,43.30936813354492,25178.609375,7588.31982421875,2783.02001953125,1450.6300048828125,12898.400390625,15.779999732971191,89.9000015258789,1.2308752536773682,1.38554048538208,1319.4000244140625,16.47100067138672,61.36000061035156,3555.3,14015.2,204000.0,1859000.0,6818.0,148281.0,433239.0,78.815,101.4,1936760.0,102.2785,21.1,23.5,22.0,126.5,126.3,199.3,249.577,256.271,2.8,101.639784415369,True,0.587964503049081
798,2018-03-13,44.99250030517578,126774000,42.89229965209961,25007.029296875,7511.009765625,2765.31005859375,1440.510009765625,12831.75,16.350000381469727,89.66000366210938,1.2339584827423096,1.3907625675201416,1325.9000244140625,16.55900001525879,60.709999084472656,3555.3,14015.2,204000.0,1859000.0,6818.0,148281.0,433239.0,78.815,101.4,1936760.0,102.2785,21.1,23.5,22.0,126.5,126.3,199.3,249.577,256.271,2.8,101.639784415369,False,0.2720922851313662
799,2018-03-14,44.61000061035156,117473600,42.52765274047852,24758.119140625,7496.81005859375,2749.47998046875,1434.9599609375,12762.669921875,17.229999542236328,89.69999694824219,1.239234209060669,1.397233486175537,1324.4000244140625,16.466999053955078,60.959999084472656,3555.3,14015.2,204000.0,1859000.0,6818.0,148281.0,433239.0,78.815,101.4,1936760.0,102.2785,21.1,23.5,22.0,126.5,126.3,199.3,249.577,256.271,2.8,101.639784415369,False,0.2039312637024405
800,2018-03-15,44.66249847412109,90975200,42.57770538330078,24873.66015625,7481.740234375,2747.330078125,1434.0799560546875,12743.6103515625,16.59000015258789,90.13999938964844,1.2375624179840088,1.3971552848815918,1316.800048828125,16.35300064086914,61.18999862670898,3555.3,14015.2,204000.0,1859000.0,6818.0,148281.0,433239.0,78.815,101.4,1936760.0,102.2785,21.1,23.5,22.0,126.5,126.3,199.3,249.577,256.271,2.8,101.639784415369,True,0.0913054474417631
801,2018-03-16,44.505001068115234,157618800,42.42755889892578,24946.509765625,7481.990234375,2752.010009765625,1434.8800048828125,12784.3896484375,15.800000190734863,90.2300033569336,1.2309207916259766,1.3938642740249634,1311.300048828125,16.20199966430664,62.34000015258789,3555.3,14015.2,204000.0,1859000.0,6818.0,148281.0,433239.0,78.815,101.4,1936760.0,102.2785,21.1,23.5,22.0,126.5,126.3,199.3,249.577,256.271,2.8,101.639784415369,False,0.5574305239914867
802,2018-03-19,43.82500076293945,133787200,41.779296875,24610.91015625,7344.240234375,2712.919921875,1412.3299560546875,12651.4599609375,19.020000457763672,89.9000015258789,1.228078842163086,1.3943500518798828,1316.800048828125,16.2549991607666,62.060001373291016,3638.5,14018.9,198000.0,1861000.0,6818.0,148281.0,433239.0,78.815,101.4,1936760.0,102.2785,21.1,23.5,22.0,126.5,126.3,199.3,249.577,256.271,2.8,101.639784415369,False,0.4789705872779188
803,2018-03-20,43.810001373291016,78597600,41.76499176025391,24727.26953125,7364.2998046875,2716.93994140625,1417.77001953125,12663.6396484375,18.200000762939453,90.37000274658205,1.233684539794922,1.4025245904922483,1311.0999755859375,16.125,63.400001525878906,3638.5,14018.9,198000.0,1861000.0,6818.0,148281.0,433239.0,78.815,101.4,1936760.0,102.2785,21.1,23.5,22.0,126.5,126.3,199.3,249.577,256.271,2.8,101.639784415369,False,0.5559491951835416
804,2018-03-21,42.817501068115234,148219600,40.81882858276367,24682.310546875,7345.2900390625,2711.929931640625,1412.0,12683.759765625,17.860000610351562,89.77999877929688,1.2251899242401123,1.4004818201065063,1320.699951171875,16.35700035095215,65.16999816894531,3638.5,14018.9,198000.0,1861000.0,6818.0,148281.0,433239.0,78.815,101.4,1936760.0,102.2785,21.1,23.5,22.0,126.5,126.3,199.3,249.577,256.271,2.8,101.639784415369,False,0.5270068610472892
805,2018-03-22,42.212501525878906,165963200,40.2420654296875,23957.890625,7166.68017578125,2643.68994140625,1375.0,12377.3896484375,23.34000015258789,89.86000061035156,1.234766125679016,1.414627194404602,1326.5999755859375,16.327999114990234,64.30000305175781,3638.5,14018.9,198000.0,1861000.0,6818.0,148281.0,433239.0,78.815,101.4,1936760.0,102.2785,21.1,23.5,22.0,126.5,126.3,199.3,249.577,256.271,2.8,101.639784415369,False,0.5382417634987973
806,2018-03-23,41.23500061035156,164115200,39.31018829345703,23533.19921875,6992.669921875,2588.260009765625,1346.199951171875,12177.7001953125,24.8700008392334,89.44000244140625,1.2324985265731812,1.4114724397659302,1349.300048828125,16.530000686645508,65.87999725341797,3638.5,14018.9,198000.0,1861000.0,6818.0,148281.0,433239.0,78.815,101.4,1936760.0,102.2785,21.1,23.5,22.0,126.5,126.3,199.3,249.577,256.271,2.8,101.639784415369,False,0.7036985707190654
807,2018-03-26,43.192501068115234,150164800,41.17631912231445,24202.599609375,7220.5400390625,2658.550048828125,1386.010009765625,12433.150390625,21.030000686645508,89.02999877929688,1.235437273979187,1.4147672653198242,1354.4000244140625,16.631999969482422,65.55000305175781,3775.9,13994.3,197000.0,1828000.0,6818.0,148281.0,433239.0,78.815,101.4,1936760.0,102.2785,21.1,23.5,22.0,126.5,126.3,199.3,249.577,256.271,2.8,101.639784415369,True,0.5209937461809387
808,2018-03-27,42.084999084472656,163690400,40.120513916015625,23857.7109375,7008.81005859375,2612.6201171875,1353.6400146484375,12302.5400390625,22.5,89.37000274658203,1.2457488775253296,1.423892855644226,1341.300048828125,16.48900032043457,65.25,3775.9,13994.3,197000.0,1828000.0,6818.0,148281.0,433239.0,78.815,101.4,1936760.0,102.2785,21.1,23.5,22.0,126.5,126.3,199.3,249.577,256.271,2.8,101.639784415369,False,0.5358264175326278
809,2018-03-28,41.619998931884766,166674000,39.67721557617188,23848.419921875,6949.22998046875,2605.0,1346.5,12308.900390625,22.8700008392334,90.05999755859375,1.240787148475647,1.417635440826416,1324.199951171875,16.204999923706055,64.37999725341797,3775.9,13994.3,197000.0,1828000.0,6818.0,148281.0,433239.0,78.815,101.4,1936760.0,102.2785,21.1,23.5,22.0,126.5,126.3,199.3,249.577,256.271,2.8,101.639784415369,False,0.2406851473724551
810,2018-03-29,41.94499969482422,153594000,39.98705673217773,24103.109375,7063.4501953125,2640.8701171875,1367.050048828125,12452.0595703125,19.96999931335449,90.1500015258789,1.2310267686843872,1.4080342054367063,1322.800048828125,16.222999572753906,64.94000244140625,3775.9,13994.3,197000.0,1828000.0,6818.0,148281.0,433239.0,78.815,101.4,1936760.0,102.2785,21.1,23.5,22.0,126.5,126.3,199.3,249.577,256.271,2.8,101.639784415369,True,0.5131552061470129
811,2018-04-02,41.66999816894531,150347200,39.724891662597656,23644.189453125,6870.1201171875,2581.8798828125,1335.4200439453125,12216.7099609375,23.6200008392334,90.05000305175781,1.231420874595642,1.403823971748352,1342.0999755859375,16.62700080871582,63.0099983215332,3883.4,14151.3,205000.0,1848000.0,6877.0,148426.0,435061.0,79.7391,98.8,1942047.0,103.434,22.2,17.4,21.1,127.1,126.9,200.3,250.227,256.63,2.7,101.58850973073,False,0.384896811256662
812,2018-04-03,42.09749984741211,121112000,40.132442474365234,24033.359375,6941.27978515625,2614.449951171875,1350.47998046875,12367.0703125,21.100000381469727,90.1999969482422,1.229271411895752,1.4046719074249268,1332.800048828125,16.347000122070312,63.5099983215332,3883.4,14151.3,205000.0,1848000.0,6877.0,148426.0,435061.0,79.7391,98.8,1942047.0,103.434,22.2,17.4,21.1,127.1,126.9,200.3,250.227,256.63,2.7,101.58850973073,True,0.6746802104469514
813,2018-04-04,42.90250015258789,138422000,40.89986038208008,24264.30078125,7042.10986328125,2644.68994140625,1368.4000244140625,12466.4501953125,20.059999465942383,90.13999938964844,1.2278525829315186,1.406865477561951,1335.800048828125,16.208999633789062,63.369998931884766,3883.4,14151.3,205000.0,1848000.0,6877.0,148426.0,435061.0,79.7391,98.8,1942047.0,103.434,22.2,17.4,21.1,127.1,126.9,200.3,250.227,256.63,2.7,101.58850973073,True,0.279165134385271
814,2018-04-05,43.20000076293945,107732800,41.1834716796875,24505.220703125,7076.5498046875,2662.840087890625,1377.469970703125,12571.9404296875,18.940000534057617,90.45999908447266,1.228682279586792,1.4088078737258911,1324.300048828125,16.31999969482422,63.540000915527344,3883.4,14151.3,205000.0,1848000.0,6877.0,148426.0,435061.0,79.7391,98.8,1942047.0,103.434,22.2,17.4,21.1,127.1,126.9,200.3,250.227,256.63,2.7,101.58850973073,True,0.4695875840419674
815,2018-04-06,42.095001220703125,140021200,40.13005065917969,23932.759765625,6915.10986328125,2604.469970703125,1345.8699951171875,12349.1103515625,21.489999771118164,90.11000061035156,1.2251598834991455,1.400874137878418,1331.9000244140625,16.332000732421875,62.060001373291016,3883.4,14151.3,205000.0,1848000.0,6877.0,148426.0,435061.0,79.7391,98.8,1942047.0,103.434,22.2,17.4,21.1,127.1,126.9,200.3,250.227,256.63,2.7,101.58850973073,False,0.0215281441199803
816,2018-04-09,42.51250076293945,116070800,40.5280647277832,23979.099609375,6950.33984375,2613.159912109375,1349.699951171875,12380.5498046875,21.770000457763672,89.83999633789062,1.227144479751587,1.4091651439666748,1336.300048828125,16.499000549316406,63.41999816894531,3583.6,14148.5,210000.0,1856000.0,6877.0,148426.0,435061.0,79.7391,98.8,1942047.0,103.434,22.2,17.4,21.1,127.1,126.9,200.3,250.227,256.63,2.7,101.58850973073,True,0.5562855726109531
817,2018-04-10,43.3125,113634400,41.290714263916016,24408.0,7094.2998046875,2656.8701171875,1374.1199951171875,12565.9697265625,20.46999931335449,89.58999633789062,1.2322403192520142,1.4138271808624268,1342.0,16.56599998474121,65.51000213623047,3583.6,14148.5,210000.0,1856000.0,6877.0,148426.0,435061.0,79.7391,98.8,1942047.0,103.434,22.2,17.4,21.1,127.1,126.9,200.3,250.227,256.63,2.7,101.58850973073,True,0.692953866239242
818,2018-04-11,43.11000061035156,89726400,41.09767532348633,24189.44921875,7069.02978515625,2642.18994140625,1366.6800537109375,12514.58984375,20.239999771118164,89.56999969482422,1.2363078594207764,1.4182183742523191,1356.5,16.738000869750977,66.81999969482422,3583.6,14148.5,210000.0,1856000.0,6877.0,148426.0,435061.0,79.7391,98.8,1942047.0,103.434,22.2,17.4,21.1,127.1,126.9,200.3,250.227,256.63,2.7,101.58850973073,False,0.6491001836755662
819,2018-04-12,43.53499984741211,91557200,41.50282287597656,24483.05078125,7140.25,2663.989990234375,1378.300048828125,12580.2197265625,18.489999771118164,89.75,1.2371643781661987,1.4189025163650513,1338.4000244140625,16.44300079345703,67.06999969482422,3583.6,14148.5,210000.0,1856000.0,6877.0,148426.0,435061.0,79.7391,98.8,1942047.0,103.434,22.2,17.4,21.1,127.1,126.9,200.3,250.227,256.63,2.7,101.58850973073,True,0.0111216149632598
820,2018-04-13,43.682498931884766,100497200,41.64344787597656,24360.140625,7106.64990234375,2656.300048828125,1374.0799560546875,12546.0498046875,17.40999984741211,89.80000305175781,1.2329696416854858,1.4238117933273315,1344.800048828125,16.628000259399414,67.38999938964844,3583.6,14148.5,210000.0,1856000.0,6877.0,148426.0,435061.0,79.7391,98.8,1942047.0,103.434,22.2,17.4,21.1,127.1,126.9,200.3,250.227,256.63,2.7,101.58850973073,True,0.6818880408745738
